"COU","Country","VAR","Variable","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUS","Australia","PUB","Public water supply","2021","2021","M3","Cubic metres","6","Millions",,,3557.135,,
"AUS","Australia","PUB_AGR","Public water supply for agriculture, forestry and fishing","2009","2009","M3","Cubic metres","6","Millions",,,239,,
"AUS","Australia","PUB_AGR","Public water supply for agriculture, forestry and fishing","2010","2010","M3","Cubic metres","6","Millions",,,251,,
"AUS","Australia","PUB_AGR","Public water supply for agriculture, forestry and fishing","2011","2011","M3","Cubic metres","6","Millions",,,179,,
"AUS","Australia","PUB_AGR","Public water supply for agriculture, forestry and fishing","2012","2012","M3","Cubic metres","6","Millions",,,435,,
"AUS","Australia","PUB_AGR","Public water supply for agriculture, forestry and fishing","2013","2013","M3","Cubic metres","6","Millions",,,615,,
"AUS","Australia","PUB_AGR","Public water supply for agriculture, forestry and fishing","2014","2014","M3","Cubic metres","6","Millions",,,515,,
"AUS","Australia","PUB_AGR","Public water supply for agriculture, forestry and fishing","2015","2015","M3","Cubic metres","6","Millions",,,591.447,"B","Break"
"AUS","Australia","PUB_AGR","Public water supply for agriculture, forestry and fishing","2016","2016","M3","Cubic metres","6","Millions",,,631.17,,
"AUS","Australia","PUB_AGR","Public water supply for agriculture, forestry and fishing","2017","2017","M3","Cubic metres","6","Millions",,,562.623,,
"AUS","Australia","PUB_AGR","Public water supply for agriculture, forestry and fishing","2018","2018","M3","Cubic metres","6","Millions",,,640.291,,
"AUS","Australia","PUB_AGR","Public water supply for agriculture, forestry and fishing","2019","2019","M3","Cubic metres","6","Millions",,,673.973,,
"AUS","Australia","PUB_AGR","Public water supply for agriculture, forestry and fishing","2020","2020","M3","Cubic metres","6","Millions",,,642.874,,
"AUS","Australia","PUB_AGR","Public water supply for agriculture, forestry and fishing","2021","2021","M3","Cubic metres","6","Millions",,,644.711,,
"AUS","Australia","PUB_MINE","Public water supply for mining and quarrying","2009","2009","M3","Cubic metres","6","Millions",,,72,,
"AUS","Australia","PUB_MINE","Public water supply for mining and quarrying","2010","2010","M3","Cubic metres","6","Millions",,,36,,
"AUS","Australia","PUB_MINE","Public water supply for mining and quarrying","2011","2011","M3","Cubic metres","6","Millions",,,34,,
"AUS","Australia","PUB_MINE","Public water supply for mining and quarrying","2012","2012","M3","Cubic metres","6","Millions",,,44,,
"AUS","Australia","PUB_MINE","Public water supply for mining and quarrying","2013","2013","M3","Cubic metres","6","Millions",,,37,,
"AUS","Australia","PUB_MINE","Public water supply for mining and quarrying","2014","2014","M3","Cubic metres","6","Millions",,,39,,
"AUS","Australia","PUB_MINE","Public water supply for mining and quarrying","2015","2015","M3","Cubic metres","6","Millions",,,35.011,"B","Break"
"AUS","Australia","PUB_MINE","Public water supply for mining and quarrying","2016","2016","M3","Cubic metres","6","Millions",,,37.428,,
"AUS","Australia","PUB_MINE","Public water supply for mining and quarrying","2017","2017","M3","Cubic metres","6","Millions",,,40.692,,
"AUS","Australia","PUB_MINE","Public water supply for mining and quarrying","2018","2018","M3","Cubic metres","6","Millions",,,43.757,,
"AUS","Australia","PUB_MINE","Public water supply for mining and quarrying","2019","2019","M3","Cubic metres","6","Millions",,,49.585,,
"AUS","Australia","PUB_MINE","Public water supply for mining and quarrying","2020","2020","M3","Cubic metres","6","Millions",,,57.561,,
"AUS","Australia","PUB_MINE","Public water supply for mining and quarrying","2021","2021","M3","Cubic metres","6","Millions",,,46.709,,
"AUS","Australia","PUB_MANU","Public water supply for total manufacturing","2009","2009","M3","Cubic metres","6","Millions",,,297,,
"AUS","Australia","PUB_MANU","Public water supply for total manufacturing","2010","2010","M3","Cubic metres","6","Millions",,,328,,
"AUS","Australia","PUB_MANU","Public water supply for total manufacturing","2011","2011","M3","Cubic metres","6","Millions",,,291,,
"AUS","Australia","PUB_MANU","Public water supply for total manufacturing","2012","2012","M3","Cubic metres","6","Millions",,,276,,
"AUS","Australia","PUB_MANU","Public water supply for total manufacturing","2013","2013","M3","Cubic metres","6","Millions",,,265,,
"AUS","Australia","PUB_MANU","Public water supply for total manufacturing","2014","2014","M3","Cubic metres","6","Millions",,,279,,
"AUS","Australia","PUB_MANU","Public water supply for total manufacturing","2015","2015","M3","Cubic metres","6","Millions",,,237.089,"B","Break"
"AUS","Australia","PUB_MANU","Public water supply for total manufacturing","2016","2016","M3","Cubic metres","6","Millions",,,226.519,,
"AUS","Australia","PUB_MANU","Public water supply for total manufacturing","2017","2017","M3","Cubic metres","6","Millions",,,230.836,,
"AUS","Australia","PUB_MANU","Public water supply for total manufacturing","2018","2018","M3","Cubic metres","6","Millions",,,226.634,,
"AUS","Australia","PUB_MANU","Public water supply for total manufacturing","2019","2019","M3","Cubic metres","6","Millions",,,228.637,,
"AUS","Australia","PUB_MANU","Public water supply for total manufacturing","2020","2020","M3","Cubic metres","6","Millions",,,229.083,,
"AUS","Australia","PUB_MANU","Public water supply for total manufacturing","2021","2021","M3","Cubic metres","6","Millions",,,211.163,,
"AUS","Australia","PUB_ELEC","Public water supply for electricity","2009","2009","M3","Cubic metres","6","Millions",,,54,,
"AUS","Australia","PUB_ELEC","Public water supply for electricity","2010","2010","M3","Cubic metres","6","Millions",,,48,,
"AUS","Australia","PUB_ELEC","Public water supply for electricity","2011","2011","M3","Cubic metres","6","Millions",,,44,,
"AUS","Australia","PUB_ELEC","Public water supply for electricity","2012","2012","M3","Cubic metres","6","Millions",,,55,,
"AUS","Australia","PUB_ELEC","Public water supply for electricity","2013","2013","M3","Cubic metres","6","Millions",,,43,,
"AUS","Australia","PUB_ELEC","Public water supply for electricity","2014","2014","M3","Cubic metres","6","Millions",,,41,,
"AUS","Australia","PUB_ELEC","Public water supply for electricity","2015","2015","M3","Cubic metres","6","Millions",,,31.198,"B","Break"
"AUS","Australia","PUB_ELEC","Public water supply for electricity","2016","2016","M3","Cubic metres","6","Millions",,,30.42,,
"AUS","Australia","PUB_ELEC","Public water supply for electricity","2017","2017","M3","Cubic metres","6","Millions",,,25.404,,
"AUS","Australia","PUB_ELEC","Public water supply for electricity","2018","2018","M3","Cubic metres","6","Millions",,,17.236,,
"AUS","Australia","PUB_ELEC","Public water supply for electricity","2019","2019","M3","Cubic metres","6","Millions",,,17.11,,
"AUS","Australia","PUB_ELEC","Public water supply for electricity","2020","2020","M3","Cubic metres","6","Millions",,,14.843,,
"AUS","Australia","PUB_ELEC","Public water supply for electricity","2021","2021","M3","Cubic metres","6","Millions",,,14.173,,
"AUS","Australia","PUB_HH","Public water supply for households","2009","2009","M3","Cubic metres","6","Millions",,,1615,,
"AUS","Australia","PUB_HH","Public water supply for households","2010","2010","M3","Cubic metres","6","Millions",,,1663,,
"AUS","Australia","PUB_HH","Public water supply for households","2011","2011","M3","Cubic metres","6","Millions",,,1555,,
"AUS","Australia","PUB_HH","Public water supply for households","2012","2012","M3","Cubic metres","6","Millions",,,1587,,
"AUS","Australia","PUB_HH","Public water supply for households","2013","2013","M3","Cubic metres","6","Millions",,,1683,,
"AUS","Australia","PUB_HH","Public water supply for households","2014","2014","M3","Cubic metres","6","Millions",,,1713,,
"AUS","Australia","PUB_HH","Public water supply for households","2015","2015","M3","Cubic metres","6","Millions",,,1682.011,"B","Break"
"AUS","Australia","PUB_HH","Public water supply for households","2016","2016","M3","Cubic metres","6","Millions",,,1738.415,,
"AUS","Australia","PUB_HH","Public water supply for households","2017","2017","M3","Cubic metres","6","Millions",,,1713.704,,
"AUS","Australia","PUB_HH","Public water supply for households","2018","2018","M3","Cubic metres","6","Millions",,,1788.645,,
"AUS","Australia","PUB_HH","Public water supply for households","2019","2019","M3","Cubic metres","6","Millions",,,1801.924,,
"AUS","Australia","PUB_HH","Public water supply for households","2020","2020","M3","Cubic metres","6","Millions",,,1800.872,,
"AUS","Australia","PUB_HH","Public water supply for households","2021","2021","M3","Cubic metres","6","Millions",,,1793.7,,
"AUS","Australia","SELF","Self- and other supply ","2009","2009","M3","Cubic metres","6","Millions",,,11167,,
"AUS","Australia","SELF","Self- and other supply ","2010","2010","M3","Cubic metres","6","Millions",,,10653,,
"AUS","Australia","SELF","Self- and other supply ","2011","2011","M3","Cubic metres","6","Millions",,,10757,,
"AUS","Australia","SELF","Self- and other supply ","2012","2012","M3","Cubic metres","6","Millions",,,11668,,
"AUS","Australia","SELF","Self- and other supply ","2013","2013","M3","Cubic metres","6","Millions",,,14746,,
"AUS","Australia","SELF","Self- and other supply ","2014","2014","M3","Cubic metres","6","Millions",,,14061,,
"AUS","Australia","SELF","Self- and other supply ","2015","2015","M3","Cubic metres","6","Millions",,,13545.763,"B","Break"
"AUS","Australia","SELF","Self- and other supply ","2016","2016","M3","Cubic metres","6","Millions",,,12243.346,,
"AUS","Australia","SELF","Self- and other supply ","2017","2017","M3","Cubic metres","6","Millions",,,13219.298,,
"AUS","Australia","SELF","Self- and other supply ","2018","2018","M3","Cubic metres","6","Millions",,,13931.309,,
"AUS","Australia","SELF","Self- and other supply ","2019","2019","M3","Cubic metres","6","Millions",,,11632.003,,
"AUS","Australia","SELF","Self- and other supply ","2020","2020","M3","Cubic metres","6","Millions",,,9692.24,,
"AUS","Australia","SELF","Self- and other supply ","2021","2021","M3","Cubic metres","6","Millions",,,12693.643,,
"AUS","Australia","SELF_HH","Self- and other supply - Households","2009","2009","M3","Cubic metres","6","Millions",,,201,,
"AUS","Australia","SELF_HH","Self- and other supply - Households","2010","2010","M3","Cubic metres","6","Millions",,,178,,
"AUS","Australia","SELF_HH","Self- and other supply - Households","2011","2011","M3","Cubic metres","6","Millions",,,140,,
"AUS","Australia","SELF_HH","Self- and other supply - Households","2012","2012","M3","Cubic metres","6","Millions",,,137,,
"AUS","Australia","SELF_HH","Self- and other supply - Households","2013","2013","M3","Cubic metres","6","Millions",,,157,,
"AUS","Australia","SELF_HH","Self- and other supply - Households","2014","2014","M3","Cubic metres","6","Millions",,,154,,
"AUS","Australia","SELF_HH","Self- and other supply - Households","2015","2015","M3","Cubic metres","6","Millions",,,140,"B","Break"
"AUS","Australia","SELF_HH","Self- and other supply - Households","2016","2016","M3","Cubic metres","6","Millions",,,146,,
"AUS","Australia","SELF_HH","Self- and other supply - Households","2017","2017","M3","Cubic metres","6","Millions",,,145,,
"AUS","Australia","SELF_ELEC","Self- and other supply for electricity production and distribution","2009","2009","M3","Cubic metres","6","Millions",,,364,,
"AUS","Australia","SELF_ELEC","Self- and other supply for electricity production and distribution","2010","2010","M3","Cubic metres","6","Millions",,,296,,
"AUS","Australia","SELF_ELEC","Self- and other supply for electricity production and distribution","2011","2011","M3","Cubic metres","6","Millions",,,293,,
"AUS","Australia","SELF_ELEC","Self- and other supply for electricity production and distribution","2012","2012","M3","Cubic metres","6","Millions",,,379,,
"AUS","Australia","SELF_ELEC","Self- and other supply for electricity production and distribution","2013","2013","M3","Cubic metres","6","Millions",,,334,,
"AUS","Australia","SELF_ELEC","Self- and other supply for electricity production and distribution","2014","2014","M3","Cubic metres","6","Millions",,,348,,
"AUS","Australia","SELF_ELEC","Self- and other supply for electricity production and distribution","2015","2015","M3","Cubic metres","6","Millions",,,162.819,"B","Break"
"AUS","Australia","SELF_ELEC","Self- and other supply for electricity production and distribution","2016","2016","M3","Cubic metres","6","Millions",,,143.201,,
"AUS","Australia","SELF_ELEC","Self- and other supply for electricity production and distribution","2017","2017","M3","Cubic metres","6","Millions",,,197.615,,
"AUS","Australia","SELF_ELEC","Self- and other supply for electricity production and distribution","2018","2018","M3","Cubic metres","6","Millions",,,188.78,,
"AUS","Australia","SELF_ELEC","Self- and other supply for electricity production and distribution","2019","2019","M3","Cubic metres","6","Millions",,,172.767,,
"AUS","Australia","SELF_ELEC","Self- and other supply for electricity production and distribution","2020","2020","M3","Cubic metres","6","Millions",,,236.101,,
"AUS","Australia","SELF_ELEC","Self- and other supply for electricity production and distribution","2021","2021","M3","Cubic metres","6","Millions",,,304.743,,
"AUS","Australia","SELF_AGR","Self- and other supply for agriculture, fishing and forestry","2009","2009","M3","Cubic metres","6","Millions",,,7406,,
"AUS","Australia","SELF_AGR","Self- and other supply for agriculture, fishing and forestry","2010","2010","M3","Cubic metres","6","Millions",,,7195,,
"AUS","Australia","SELF_AGR","Self- and other supply for agriculture, fishing and forestry","2011","2011","M3","Cubic metres","6","Millions",,,7415,,
"AUS","Australia","SELF_AGR","Self- and other supply for agriculture, fishing and forestry","2012","2012","M3","Cubic metres","6","Millions",,,9371,,
"AUS","Australia","SELF_AGR","Self- and other supply for agriculture, fishing and forestry","2013","2013","M3","Cubic metres","6","Millions",,,12450,,
"AUS","Australia","SELF_AGR","Self- and other supply for agriculture, fishing and forestry","2014","2014","M3","Cubic metres","6","Millions",,,11728,,
"AUS","Australia","SELF_AGR","Self- and other supply for agriculture, fishing and forestry","2015","2015","M3","Cubic metres","6","Millions",,,10076.105,"B","Break"
"AUS","Australia","SELF_AGR","Self- and other supply for agriculture, fishing and forestry","2016","2016","M3","Cubic metres","6","Millions",,,9067.544,,
"AUS","Australia","SELF_AGR","Self- and other supply for agriculture, fishing and forestry","2017","2017","M3","Cubic metres","6","Millions",,,10178.353,,
"AUS","Australia","SELF_AGR","Self- and other supply for agriculture, fishing and forestry","2018","2018","M3","Cubic metres","6","Millions",,,10848.286,,
"AUS","Australia","SELF_AGR","Self- and other supply for agriculture, fishing and forestry","2019","2019","M3","Cubic metres","6","Millions",,,8516.835,,
"AUS","Australia","SELF_AGR","Self- and other supply for agriculture, fishing and forestry","2020","2020","M3","Cubic metres","6","Millions",,,6656.389,,
"AUS","Australia","SELF_AGR","Self- and other supply for agriculture, fishing and forestry","2021","2021","M3","Cubic metres","6","Millions",,,9319.28,,
"AUS","Australia","SELF_MANU","Self- and other supply for total manufacturing","2009","2009","M3","Cubic metres","6","Millions",,,343,,
"AUS","Australia","SELF_MANU","Self- and other supply for total manufacturing","2010","2010","M3","Cubic metres","6","Millions",,,328,,
"AUS","Australia","SELF_MANU","Self- and other supply for total manufacturing","2011","2011","M3","Cubic metres","6","Millions",,,351,,
"AUS","Australia","SELF_MANU","Self- and other supply for total manufacturing","2012","2012","M3","Cubic metres","6","Millions",,,271,,
"AUS","Australia","SELF_MANU","Self- and other supply for total manufacturing","2013","2013","M3","Cubic metres","6","Millions",,,280,,
"AUS","Australia","SELF_MANU","Self- and other supply for total manufacturing","2014","2014","M3","Cubic metres","6","Millions",,,285,,
"AUS","Australia","SELF_MANU","Self- and other supply for total manufacturing","2015","2015","M3","Cubic metres","6","Millions",,,300.289,"B","Break"
"AUS","Australia","SELF_MANU","Self- and other supply for total manufacturing","2016","2016","M3","Cubic metres","6","Millions",,,293.4,,
"AUS","Australia","SELF_MANU","Self- and other supply for total manufacturing","2017","2017","M3","Cubic metres","6","Millions",,,298.032,,
"AUS","Australia","SELF_MANU","Self- and other supply for total manufacturing","2018","2018","M3","Cubic metres","6","Millions",,,322.003,,
"AUS","Australia","SELF_MANU","Self- and other supply for total manufacturing","2019","2019","M3","Cubic metres","6","Millions",,,312.089,,
"AUS","Australia","SELF_MANU","Self- and other supply for total manufacturing","2020","2020","M3","Cubic metres","6","Millions",,,299.409,,
"AUS","Australia","SELF_MANU","Self- and other supply for total manufacturing","2021","2021","M3","Cubic metres","6","Millions",,,296.824,,
"AUT","Austria","PUB","Public water supply","1992","1992","M3","Cubic metres","6","Millions",,,632.8,,
"AUT","Austria","PUB","Public water supply","1993","1993","M3","Cubic metres","6","Millions",,,625.8,,
"AUT","Austria","PUB","Public water supply","1994","1994","M3","Cubic metres","6","Millions",,,618.8,,
"AUT","Austria","PUB","Public water supply","1995","1995","M3","Cubic metres","6","Millions",,,611.1,,
"AUT","Austria","PUB","Public water supply","1996","1996","M3","Cubic metres","6","Millions",,,609.5,,
"AUT","Austria","PUB","Public water supply","1997","1997","M3","Cubic metres","6","Millions",,,604.3,,
"AUT","Austria","PUB","Public water supply","1998","1998","M3","Cubic metres","6","Millions",,,581.4,,
"AUT","Austria","PUB","Public water supply","1999","1999","M3","Cubic metres","6","Millions",,,549.3,,
"AUT","Austria","PUB","Public water supply","2010","2010","M3","Cubic metres","6","Millions",,,587,,
"AUT","Austria","PUB_HH","Public water supply for households","1992","1992","M3","Cubic metres","6","Millions",,,477.7,,
"AUT","Austria","PUB_HH","Public water supply for households","1993","1993","M3","Cubic metres","6","Millions",,,469,,
"AUT","Austria","PUB_HH","Public water supply for households","1994","1994","M3","Cubic metres","6","Millions",,,465.6,,
"AUT","Austria","PUB_HH","Public water supply for households","1995","1995","M3","Cubic metres","6","Millions",,,337.4,,
"AUT","Austria","PUB_HH","Public water supply for households","1996","1996","M3","Cubic metres","6","Millions",,,340.7,,
"AUT","Austria","PUB_HH","Public water supply for households","1997","1997","M3","Cubic metres","6","Millions",,,343.3,,
"AUT","Austria","PUB_HH","Public water supply for households","1998","1998","M3","Cubic metres","6","Millions",,,346.5,,
"AUT","Austria","PUB_HH","Public water supply for households","1999","1999","M3","Cubic metres","6","Millions",,,348.9,,
"AUT","Austria","PUB_HH","Public water supply for households","2000","2000","M3","Cubic metres","6","Millions",,,351.2,,
"AUT","Austria","PUB_HH","Public water supply for households","2001","2001","M3","Cubic metres","6","Millions",,,353.5,,
"AUT","Austria","PUB_HH","Public water supply for households","2002","2002","M3","Cubic metres","6","Millions",,,356.3,,
"AUT","Austria","PUB_HH","Public water supply for households","2008","2008","M3","Cubic metres","6","Millions",,,380,"E","Estimated value"
"AUT","Austria","PUB_HH","Public water supply for households","2010","2010","M3","Cubic metres","6","Millions",,,381,,
"AUT","Austria","PUB_HH","Public water supply for households","2016","2016","M3","Cubic metres","6","Millions",,,379,"E","Estimated value"
"AUT","Austria","PUB_HH","Public water supply for households","2017","2017","M3","Cubic metres","6","Millions",,,375.77,"E","Estimated value"
"AUT","Austria","PUB_HH","Public water supply for households","2018","2018","M3","Cubic metres","6","Millions",,,378.14,"E","Estimated value"
"BEL","Belgium","NF_TOT","Total gross abstraction non-freshwater","1992","1992","M3","Cubic metres","6","Millions",,,0,,
"BEL","Belgium","NF_TOT","Total gross abstraction non-freshwater","1993","1993","M3","Cubic metres","6","Millions",,,0,,
"BEL","Belgium","NF_TOT","Total gross abstraction non-freshwater","1994","1994","M3","Cubic metres","6","Millions",,,0,,
"BEL","Belgium","NF_TOT","Total gross abstraction non-freshwater","1995","1995","M3","Cubic metres","6","Millions",,,0,,
"BEL","Belgium","NF_TOT","Total gross abstraction non-freshwater","1996","1996","M3","Cubic metres","6","Millions",,,0,,
"BEL","Belgium","NF_TOT","Total gross abstraction non-freshwater","1997","1997","M3","Cubic metres","6","Millions",,,0,,
"BEL","Belgium","NF_TOT","Total gross abstraction non-freshwater","1998","1998","M3","Cubic metres","6","Millions",,,0,,
"BEL","Belgium","NF_TOT","Total gross abstraction non-freshwater","1999","1999","M3","Cubic metres","6","Millions",,,0,,
"BEL","Belgium","NF_TOT","Total gross abstraction non-freshwater","2000","2000","M3","Cubic metres","6","Millions",,,0,,
"BEL","Belgium","NF_TOT","Total gross abstraction non-freshwater","2001","2001","M3","Cubic metres","6","Millions",,,0,,
"BEL","Belgium","NF_TOT","Total gross abstraction non-freshwater","2002","2002","M3","Cubic metres","6","Millions",,,0,,
"BEL","Belgium","NF_TOT","Total gross abstraction non-freshwater","2003","2003","M3","Cubic metres","6","Millions",,,0,,
"BEL","Belgium","NF_TOT","Total gross abstraction non-freshwater","2004","2004","M3","Cubic metres","6","Millions",,,0,,
"BEL","Belgium","NF_TOT","Total gross abstraction non-freshwater","2005","2005","M3","Cubic metres","6","Millions",,,0,,
"BEL","Belgium","NF_TOT","Total gross abstraction non-freshwater","2006","2006","M3","Cubic metres","6","Millions",,,0,,
"BEL","Belgium","NF_TOT","Total gross abstraction non-freshwater","2007","2007","M3","Cubic metres","6","Millions",,,0,,
"BEL","Belgium","NF_TOT","Total gross abstraction non-freshwater","2008","2008","M3","Cubic metres","6","Millions",,,0,,
"BEL","Belgium","NF_TOT","Total gross abstraction non-freshwater","2009","2009","M3","Cubic metres","6","Millions",,,0,,
"BEL","Belgium","NF_TOT","Total gross abstraction non-freshwater","2010","2010","M3","Cubic metres","6","Millions",,,0,,
"BEL","Belgium","NF_TOT","Total gross abstraction non-freshwater","2011","2011","M3","Cubic metres","6","Millions",,,0,,
"BEL","Belgium","NF_TOT","Total gross abstraction non-freshwater","2012","2012","M3","Cubic metres","6","Millions",,,0,,
"BEL","Belgium","NF_TOT","Total gross abstraction non-freshwater","2013","2013","M3","Cubic metres","6","Millions",,,0,,
"BEL","Belgium","NF_TOT","Total gross abstraction non-freshwater","2014","2014","M3","Cubic metres","6","Millions",,,0,,
"BEL","Belgium","NF_TOT","Total gross abstraction non-freshwater","2015","2015","M3","Cubic metres","6","Millions",,,0,,
"BEL","Belgium","NF_TOT","Total gross abstraction non-freshwater","2016","2016","M3","Cubic metres","6","Millions",,,0,,
"BEL","Belgium","NF_TOT","Total gross abstraction non-freshwater","2017","2017","M3","Cubic metres","6","Millions",,,0,,
"BEL","Belgium","NF_TOT","Total gross abstraction non-freshwater","2018","2018","M3","Cubic metres","6","Millions",,,0,,
"BEL","Belgium","NF_TOT","Total gross abstraction non-freshwater","2019","2019","M3","Cubic metres","6","Millions",,,0,,
"BEL","Belgium","NF_TOT","Total gross abstraction non-freshwater","2020","2020","M3","Cubic metres","6","Millions",,,0,,
"BEL","Belgium","NF_SER","Abstractions for services - non-freshwater","1992","1992","M3","Cubic metres","6","Millions",,,0,,
"BEL","Belgium","NF_SER","Abstractions for services - non-freshwater","1993","1993","M3","Cubic metres","6","Millions",,,0,,
"BEL","Belgium","NF_SER","Abstractions for services - non-freshwater","1994","1994","M3","Cubic metres","6","Millions",,,0,,
"BEL","Belgium","NF_SER","Abstractions for services - non-freshwater","1995","1995","M3","Cubic metres","6","Millions",,,0,,
"BEL","Belgium","NF_SER","Abstractions for services - non-freshwater","1996","1996","M3","Cubic metres","6","Millions",,,0,,
"BEL","Belgium","NF_SER","Abstractions for services - non-freshwater","1997","1997","M3","Cubic metres","6","Millions",,,0,,
"BEL","Belgium","NF_SER","Abstractions for services - non-freshwater","1998","1998","M3","Cubic metres","6","Millions",,,0,,
"BEL","Belgium","NF_SER","Abstractions for services - non-freshwater","1999","1999","M3","Cubic metres","6","Millions",,,0,,
"BEL","Belgium","NF_SER","Abstractions for services - non-freshwater","2000","2000","M3","Cubic metres","6","Millions",,,0,,
"BEL","Belgium","NF_SER","Abstractions for services - non-freshwater","2001","2001","M3","Cubic metres","6","Millions",,,0,,
"BEL","Belgium","NF_SER","Abstractions for services - non-freshwater","2002","2002","M3","Cubic metres","6","Millions",,,0,,
"BEL","Belgium","NF_SER","Abstractions for services - non-freshwater","2003","2003","M3","Cubic metres","6","Millions",,,0,,
"BEL","Belgium","NF_SER","Abstractions for services - non-freshwater","2004","2004","M3","Cubic metres","6","Millions",,,0,,
"BEL","Belgium","NF_SER","Abstractions for services - non-freshwater","2005","2005","M3","Cubic metres","6","Millions",,,0,,
"BEL","Belgium","NF_SER","Abstractions for services - non-freshwater","2006","2006","M3","Cubic metres","6","Millions",,,0,,
"BEL","Belgium","NF_SER","Abstractions for services - non-freshwater","2007","2007","M3","Cubic metres","6","Millions",,,0,,
"BEL","Belgium","NF_SER","Abstractions for services - non-freshwater","2008","2008","M3","Cubic metres","6","Millions",,,0,,
"BEL","Belgium","NF_SER","Abstractions for services - non-freshwater","2009","2009","M3","Cubic metres","6","Millions",,,0,,
"BEL","Belgium","NF_SER","Abstractions for services - non-freshwater","2010","2010","M3","Cubic metres","6","Millions",,,0,,
"BEL","Belgium","NF_SER","Abstractions for services - non-freshwater","2011","2011","M3","Cubic metres","6","Millions",,,0,,
"BEL","Belgium","NF_SER","Abstractions for services - non-freshwater","2012","2012","M3","Cubic metres","6","Millions",,,0,,
"BEL","Belgium","NF_SER","Abstractions for services - non-freshwater","2013","2013","M3","Cubic metres","6","Millions",,,0,,
"BEL","Belgium","NF_SER","Abstractions for services - non-freshwater","2014","2014","M3","Cubic metres","6","Millions",,,0,,
"BEL","Belgium","NF_SER","Abstractions for services - non-freshwater","2015","2015","M3","Cubic metres","6","Millions",,,0,,
"BEL","Belgium","NF_SER","Abstractions for services - non-freshwater","2016","2016","M3","Cubic metres","6","Millions",,,0,,
"BEL","Belgium","NF_SER","Abstractions for services - non-freshwater","2017","2017","M3","Cubic metres","6","Millions",,,0,,
"BEL","Belgium","NF_SER","Abstractions for services - non-freshwater","2018","2018","M3","Cubic metres","6","Millions",,,0,,
"BEL","Belgium","NF_SER","Abstractions for services - non-freshwater","2019","2019","M3","Cubic metres","6","Millions",,,0,,
"BEL","Belgium","NF_SER","Abstractions for services - non-freshwater","2020","2020","M3","Cubic metres","6","Millions",,,0,,
"BEL","Belgium","NF_AGR","Abstractions for agriculture, forestry, fishing. Non-freshwater","1992","1992","M3","Cubic metres","6","Millions",,,0,,
"BEL","Belgium","NF_AGR","Abstractions for agriculture, forestry, fishing. Non-freshwater","1993","1993","M3","Cubic metres","6","Millions",,,0,,
"BEL","Belgium","NF_AGR","Abstractions for agriculture, forestry, fishing. Non-freshwater","1994","1994","M3","Cubic metres","6","Millions",,,0,,
"BEL","Belgium","NF_AGR","Abstractions for agriculture, forestry, fishing. Non-freshwater","1995","1995","M3","Cubic metres","6","Millions",,,0,,
"BEL","Belgium","NF_AGR","Abstractions for agriculture, forestry, fishing. Non-freshwater","1996","1996","M3","Cubic metres","6","Millions",,,0,,
"BEL","Belgium","NF_AGR","Abstractions for agriculture, forestry, fishing. Non-freshwater","1997","1997","M3","Cubic metres","6","Millions",,,0,,
"BEL","Belgium","NF_AGR","Abstractions for agriculture, forestry, fishing. Non-freshwater","1998","1998","M3","Cubic metres","6","Millions",,,0,,
"BEL","Belgium","NF_AGR","Abstractions for agriculture, forestry, fishing. Non-freshwater","1999","1999","M3","Cubic metres","6","Millions",,,0,,
"BEL","Belgium","NF_AGR","Abstractions for agriculture, forestry, fishing. Non-freshwater","2000","2000","M3","Cubic metres","6","Millions",,,0,,
"BEL","Belgium","NF_AGR","Abstractions for agriculture, forestry, fishing. Non-freshwater","2001","2001","M3","Cubic metres","6","Millions",,,0,,
"BEL","Belgium","NF_AGR","Abstractions for agriculture, forestry, fishing. Non-freshwater","2002","2002","M3","Cubic metres","6","Millions",,,0,,
"BEL","Belgium","NF_AGR","Abstractions for agriculture, forestry, fishing. Non-freshwater","2003","2003","M3","Cubic metres","6","Millions",,,0,,
"BEL","Belgium","NF_AGR","Abstractions for agriculture, forestry, fishing. Non-freshwater","2004","2004","M3","Cubic metres","6","Millions",,,0,,
"BEL","Belgium","NF_AGR","Abstractions for agriculture, forestry, fishing. Non-freshwater","2005","2005","M3","Cubic metres","6","Millions",,,0,,
"BEL","Belgium","NF_AGR","Abstractions for agriculture, forestry, fishing. Non-freshwater","2006","2006","M3","Cubic metres","6","Millions",,,0,,
"BEL","Belgium","NF_AGR","Abstractions for agriculture, forestry, fishing. Non-freshwater","2007","2007","M3","Cubic metres","6","Millions",,,0,,
"BEL","Belgium","NF_AGR","Abstractions for agriculture, forestry, fishing. Non-freshwater","2008","2008","M3","Cubic metres","6","Millions",,,0,,
"BEL","Belgium","NF_AGR","Abstractions for agriculture, forestry, fishing. Non-freshwater","2009","2009","M3","Cubic metres","6","Millions",,,0,,
"BEL","Belgium","NF_AGR","Abstractions for agriculture, forestry, fishing. Non-freshwater","2010","2010","M3","Cubic metres","6","Millions",,,0,,
"BEL","Belgium","NF_AGR","Abstractions for agriculture, forestry, fishing. Non-freshwater","2011","2011","M3","Cubic metres","6","Millions",,,0,,
"BEL","Belgium","NF_AGR","Abstractions for agriculture, forestry, fishing. Non-freshwater","2012","2012","M3","Cubic metres","6","Millions",,,0,,
