ObjectId,country,continent,h20_variable,year,h20_unit,h20_powercode_code,h20_powercode,h20_value,h20_flags
57909624,Spain,Europe,Self- and other supply for electricity production (cooling),2006,Cubic metres,6,Millions,6525.0,
312602555,Spain,Europe,Self- and other supply for electricity production (cooling),2007,Cubic metres,6,Millions,5850.0,
557125395,Spain,Europe,Self- and other supply for electricity production (cooling),2008,Cubic metres,6,Millions,6230.0,
141090164,Spain,Europe,Self- and other supply for electricity production (cooling),2009,Cubic metres,6,Millions,6100.0,
812759086,Spain,Europe,Self- and other supply for electricity production (cooling),2010,Cubic metres,6,Millions,6300.0,
252192555,Spain,Europe,Self- and other supply for electricity production (cooling),2011,Cubic metres,6,Millions,6150.0,
322478324,Spain,Europe,Self- and other supply for electricity production (cooling),2012,Cubic metres,6,Millions,6100.0,
547581560,Spain,Europe,Self- and other supply for electricity production (cooling),2013,Cubic metres,6,Millions,5950.0,
279966456,Spain,Europe,Self- and other supply for electricity production (cooling),2014,Cubic metres,6,Millions,5870.0,
806414633,Spain,Europe,Self- and other supply for electricity production (cooling),2015,Cubic metres,6,Millions,5750.0,
664838819,Spain,Europe,Self- and other supply for electricity production (cooling),2016,Cubic metres,6,Millions,5620.0,
19314571,Spain,Europe,Self- and other supply for electricity production (cooling),2017,Cubic metres,6,Millions,5320.0,
270891589,Spain,Europe,Self- and other supply for electricity production (cooling),2018,Cubic metres,6,Millions,5450.0,
174803957,Spain,Europe,Self- and other supply for electricity production (cooling),2019,Cubic metres,6,Millions,5480.0,
751759453,Spain,Europe,Self- and other supply for electricity production (cooling),2020,Cubic metres,6,Millions,5490.0,
309225871,Spain,Europe,Self- and other supply for electricity production and distribution,2000,Cubic metres,6,Millions,5632.6,
566042315,Spain,Europe,Self- and other supply for electricity production and distribution,2001,Cubic metres,6,Millions,5727.6,
432598740,Spain,Europe,Self- and other supply for electricity production and distribution,2002,Cubic metres,6,Millions,5858.7,
285335337,Spain,Europe,Self- and other supply for electricity production and distribution,2003,Cubic metres,6,Millions,5970.8,
201568702,Spain,Europe,Self- and other supply for electricity production and distribution,2004,Cubic metres,6,Millions,5943.2,
549026839,Spain,Europe,Self- and other supply for electricity production and distribution,2005,Cubic metres,6,Millions,6650.0,
57909624,Spain,Europe,Self- and other supply for electricity production and distribution,2006,Cubic metres,6,Millions,6525.0,
312602555,Spain,Europe,Self- and other supply for electricity production and distribution,2007,Cubic metres,6,Millions,5850.0,
557125395,Spain,Europe,Self- and other supply for electricity production and distribution,2008,Cubic metres,6,Millions,6230.0,
141090164,Spain,Europe,Self- and other supply for electricity production and distribution,2009,Cubic metres,6,Millions,6100.0,
812759086,Spain,Europe,Self- and other supply for electricity production and distribution,2010,Cubic metres,6,Millions,6300.0,
252192555,Spain,Europe,Self- and other supply for electricity production and distribution,2011,Cubic metres,6,Millions,6150.0,
322478324,Spain,Europe,Self- and other supply for electricity production and distribution,2012,Cubic metres,6,Millions,6100.0,
547581560,Spain,Europe,Self- and other supply for electricity production and distribution,2013,Cubic metres,6,Millions,5950.0,
279966456,Spain,Europe,Self- and other supply for electricity production and distribution,2014,Cubic metres,6,Millions,5870.0,
806414633,Spain,Europe,Self- and other supply for electricity production and distribution,2015,Cubic metres,6,Millions,5750.0,
664838819,Spain,Europe,Self- and other supply for electricity production and distribution,2016,Cubic metres,6,Millions,5620.0,
19314571,Spain,Europe,Self- and other supply for electricity production and distribution,2017,Cubic metres,6,Millions,5320.0,
270891589,Spain,Europe,Self- and other supply for electricity production and distribution,2018,Cubic metres,6,Millions,5450.0,
174803957,Spain,Europe,Self- and other supply for electricity production and distribution,2019,Cubic metres,6,Millions,5480.0,
751759453,Spain,Europe,Self- and other supply for electricity production and distribution,2020,Cubic metres,6,Millions,5490.0,
309225871,Spain,Europe,Self- and other supply - Other manufacturing,2000,Cubic metres,6,Millions,202.0,
566042315,Spain,Europe,Self- and other supply - Other manufacturing,2001,Cubic metres,6,Millions,154.0,
432598740,Spain,Europe,Self- and other supply - Other manufacturing,2002,Cubic metres,6,Millions,168.0,
285335337,Spain,Europe,Self- and other supply - Other manufacturing,2003,Cubic metres,6,Millions,159.0,
201568702,Spain,Europe,Self- and other supply - Other manufacturing,2004,Cubic metres,6,Millions,125.6,
549026839,Spain,Europe,Self- and other supply - Other manufacturing,2005,Cubic metres,6,Millions,86.0,
57909624,Spain,Europe,Self- and other supply - Other manufacturing,2006,Cubic metres,6,Millions,58.4,
312602555,Spain,Europe,Self- and other supply - Other manufacturing,2007,Cubic metres,6,Millions,96.5,
557125395,Spain,Europe,Self- and other supply - Other manufacturing,2008,Cubic metres,6,Millions,38.7,
141090164,Spain,Europe,Self- and other supply - Other manufacturing,2009,Cubic metres,6,Millions,26.5,
812759086,Spain,Europe,Self- and other supply - Other manufacturing,2010,Cubic metres,6,Millions,28.7,
252192555,Spain,Europe,Self- and other supply - Other manufacturing,2011,Cubic metres,6,Millions,28.5,
322478324,Spain,Europe,Self- and other supply - Other manufacturing,2012,Cubic metres,6,Millions,27.7,
547581560,Spain,Europe,Self- and other supply - Other manufacturing,2013,Cubic metres,6,Millions,26.5,
279966456,Spain,Europe,Self- and other supply - Other manufacturing,2014,Cubic metres,6,Millions,25.5,
806414633,Spain,Europe,Self- and other supply - Other manufacturing,2015,Cubic metres,6,Millions,22.5,
664838819,Spain,Europe,Self- and other supply - Other manufacturing,2016,Cubic metres,6,Millions,21.3,
19314571,Spain,Europe,Self- and other supply - Other manufacturing,2017,Cubic metres,6,Millions,21.1,
270891589,Spain,Europe,Self- and other supply - Other manufacturing,2018,Cubic metres,6,Millions,19.8,
174803957,Spain,Europe,Self- and other supply - Other manufacturing,2019,Cubic metres,6,Millions,18.7,
751759453,Spain,Europe,Self- and other supply - Other manufacturing,2020,Cubic metres,6,Millions,17.09,
309225871,Spain,Europe,Self- and other supply - transport vehicles and equipment,2000,Cubic metres,6,Millions,10.7,
566042315,Spain,Europe,Self- and other supply - transport vehicles and equipment,2001,Cubic metres,6,Millions,12.4,
432598740,Spain,Europe,Self- and other supply - transport vehicles and equipment,2002,Cubic metres,6,Millions,10.8,
285335337,Spain,Europe,Self- and other supply - transport vehicles and equipment,2003,Cubic metres,6,Millions,12.7,
201568702,Spain,Europe,Self- and other supply - transport vehicles and equipment,2004,Cubic metres,6,Millions,12.1,
549026839,Spain,Europe,Self- and other supply - transport vehicles and equipment,2005,Cubic metres,6,Millions,10.1,
57909624,Spain,Europe,Self- and other supply - transport vehicles and equipment,2006,Cubic metres,6,Millions,6.5,
312602555,Spain,Europe,Self- and other supply - transport vehicles and equipment,2007,Cubic metres,6,Millions,10.0,
557125395,Spain,Europe,Self- and other supply - transport vehicles and equipment,2008,Cubic metres,6,Millions,6.8,
141090164,Spain,Europe,Self- and other supply - transport vehicles and equipment,2009,Cubic metres,6,Millions,5.7,
812759086,Spain,Europe,Self- and other supply - transport vehicles and equipment,2010,Cubic metres,6,Millions,4.9,
252192555,Spain,Europe,Self- and other supply - transport vehicles and equipment,2011,Cubic metres,6,Millions,4.5,
322478324,Spain,Europe,Self- and other supply - transport vehicles and equipment,2012,Cubic metres,6,Millions,4.6,
547581560,Spain,Europe,Self- and other supply - transport vehicles and equipment,2013,Cubic metres,6,Millions,3.9,
279966456,Spain,Europe,Self- and other supply - transport vehicles and equipment,2014,Cubic metres,6,Millions,4.1,
806414633,Spain,Europe,Self- and other supply - transport vehicles and equipment,2015,Cubic metres,6,Millions,2.9,
664838819,Spain,Europe,Self- and other supply - transport vehicles and equipment,2016,Cubic metres,6,Millions,3.1,
19314571,Spain,Europe,Self- and other supply - transport vehicles and equipment,2017,Cubic metres,6,Millions,2.8,
270891589,Spain,Europe,Self- and other supply - transport vehicles and equipment,2018,Cubic metres,6,Millions,2.6,
174803957,Spain,Europe,Self- and other supply - transport vehicles and equipment,2019,Cubic metres,6,Millions,2.1,
751759453,Spain,Europe,Self- and other supply - transport vehicles and equipment,2020,Cubic metres,6,Millions,1.9,
309225871,Spain,Europe,Self- and other supply for basic metals,2000,Cubic metres,6,Millions,183.6,
566042315,Spain,Europe,Self- and other supply for basic metals,2001,Cubic metres,6,Millions,195.4,
432598740,Spain,Europe,Self- and other supply for basic metals,2002,Cubic metres,6,Millions,206.6,
285335337,Spain,Europe,Self- and other supply for basic metals,2003,Cubic metres,6,Millions,192.4,
201568702,Spain,Europe,Self- and other supply for basic metals,2004,Cubic metres,6,Millions,179.4,
549026839,Spain,Europe,Self- and other supply for basic metals,2005,Cubic metres,6,Millions,137.2,
57909624,Spain,Europe,Self- and other supply for basic metals,2006,Cubic metres,6,Millions,114.3,
312602555,Spain,Europe,Self- and other supply for basic metals,2007,Cubic metres,6,Millions,137.0,
557125395,Spain,Europe,Self- and other supply for basic metals,2008,Cubic metres,6,Millions,149.6,
141090164,Spain,Europe,Self- and other supply for basic metals,2009,Cubic metres,6,Millions,143.6,
812759086,Spain,Europe,Self- and other supply for basic metals,2010,Cubic metres,6,Millions,142.2,
252192555,Spain,Europe,Self- and other supply for basic metals,2011,Cubic metres,6,Millions,138.5,
322478324,Spain,Europe,Self- and other supply for basic metals,2012,Cubic metres,6,Millions,136.2,
547581560,Spain,Europe,Self- and other supply for basic metals,2013,Cubic metres,6,Millions,133.4,
279966456,Spain,Europe,Self- and other supply for basic metals,2014,Cubic metres,6,Millions,142.517,
806414633,Spain,Europe,Self- and other supply for basic metals,2015,Cubic metres,6,Millions,131.2,
664838819,Spain,Europe,Self- and other supply for basic metals,2016,Cubic metres,6,Millions,153.2,
19314571,Spain,Europe,Self- and other supply for basic metals,2017,Cubic metres,6,Millions,148.9,
270891589,Spain,Europe,Self- and other supply for basic metals,2018,Cubic metres,6,Millions,147.6,
174803957,Spain,Europe,Self- and other supply for basic metals,2019,Cubic metres,6,Millions,138.8,
751759453,Spain,Europe,Self- and other supply for basic metals,2020,Cubic metres,6,Millions,133.7,
309225871,Spain,Europe,"Self- and other supply for chemicals, refined petroleum etc",2000,Cubic metres,6,Millions,512.3,
566042315,Spain,Europe,"Self- and other supply for chemicals, refined petroleum etc",2001,Cubic metres,6,Millions,438.5,
432598740,Spain,Europe,"Self- and other supply for chemicals, refined petroleum etc",2002,Cubic metres,6,Millions,471.7,
285335337,Spain,Europe,"Self- and other supply for chemicals, refined petroleum etc",2003,Cubic metres,6,Millions,443.6,
201568702,Spain,Europe,"Self- and other supply for chemicals, refined petroleum etc",2004,Cubic metres,6,Millions,426.3,
549026839,Spain,Europe,"Self- and other supply for chemicals, refined petroleum etc",2005,Cubic metres,6,Millions,361.4,
57909624,Spain,Europe,"Self- and other supply for chemicals, refined petroleum etc",2006,Cubic metres,6,Millions,360.8,
312602555,Spain,Europe,"Self- and other supply for chemicals, refined petroleum etc",2007,Cubic metres,6,Millions,353.1,
557125395,Spain,Europe,"Self- and other supply for chemicals, refined petroleum etc",2008,Cubic metres,6,Millions,262.7,
141090164,Spain,Europe,"Self- and other supply for chemicals, refined petroleum etc",2009,Cubic metres,6,Millions,275.8,
812759086,Spain,Europe,"Self- and other supply for chemicals, refined petroleum etc",2010,Cubic metres,6,Millions,286.6,
252192555,Spain,Europe,"Self- and other supply for chemicals, refined petroleum etc",2011,Cubic metres,6,Millions,281.6,
322478324,Spain,Europe,"Self- and other supply for chemicals, refined petroleum etc",2012,Cubic metres,6,Millions,284.3,
547581560,Spain,Europe,"Self- and other supply for chemicals, refined petroleum etc",2013,Cubic metres,6,Millions,275.6,
279966456,Spain,Europe,"Self- and other supply for chemicals, refined petroleum etc",2014,Cubic metres,6,Millions,272.3,
806414633,Spain,Europe,"Self- and other supply for chemicals, refined petroleum etc",2015,Cubic metres,6,Millions,210.1,
664838819,Spain,Europe,"Self- and other supply for chemicals, refined petroleum etc",2016,Cubic metres,6,Millions,187.52,
19314571,Spain,Europe,"Self- and other supply for chemicals, refined petroleum etc",2017,Cubic metres,6,Millions,195.8,
270891589,Spain,Europe,"Self- and other supply for chemicals, refined petroleum etc",2018,Cubic metres,6,Millions,201.1,
174803957,Spain,Europe,"Self- and other supply for chemicals, refined petroleum etc",2019,Cubic metres,6,Millions,205.2,
751759453,Spain,Europe,"Self- and other supply for chemicals, refined petroleum etc",2020,Cubic metres,6,Millions,206.3,
309225871,Spain,Europe,Self- and other supply for industry and contruction,2000,Cubic metres,6,Millions,7049.1,
566042315,Spain,Europe,Self- and other supply for industry and contruction,2001,Cubic metres,6,Millions,7059.6,
432598740,Spain,Europe,Self- and other supply for industry and contruction,2002,Cubic metres,6,Millions,7273.1,
285335337,Spain,Europe,Self- and other supply for industry and contruction,2003,Cubic metres,6,Millions,7309.1,
201568702,Spain,Europe,Self- and other supply for industry and contruction,2004,Cubic metres,6,Millions,7203.2,
549026839,Spain,Europe,Self- and other supply for industry and contruction,2005,Cubic metres,6,Millions,7697.7,
57909624,Spain,Europe,Self- and other supply for industry and contruction,2006,Cubic metres,6,Millions,7521.3,
312602555,Spain,Europe,Self- and other supply for industry and contruction,2007,Cubic metres,6,Millions,6738.2,
557125395,Spain,Europe,Self- and other supply for industry and contruction,2008,Cubic metres,6,Millions,6943.9,
141090164,Spain,Europe,Self- and other supply for industry and contruction,2009,Cubic metres,6,Millions,6808.2,
812759086,Spain,Europe,Self- and other supply for industry and contruction,2010,Cubic metres,6,Millions,7039.0,
252192555,Spain,Europe,Self- and other supply for industry and contruction,2011,Cubic metres,6,Millions,6873.4,
322478324,Spain,Europe,Self- and other supply for industry and contruction,2012,Cubic metres,6,Millions,6819.6,
547581560,Spain,Europe,Self- and other supply for industry and contruction,2013,Cubic metres,6,Millions,6653.2,
279966456,Spain,Europe,Self- and other supply for industry and contruction,2014,Cubic metres,6,Millions,6590.6,
806414633,Spain,Europe,Self- and other supply for industry and contruction,2015,Cubic metres,6,Millions,6374.6,
664838819,Spain,Europe,Self- and other supply for industry and contruction,2016,Cubic metres,6,Millions,6253.58,
19314571,Spain,Europe,Self- and other supply for industry and contruction,2017,Cubic metres,6,Millions,5945.0,
270891589,Spain,Europe,Self- and other supply for industry and contruction,2018,Cubic metres,6,Millions,6074.7,
174803957,Spain,Europe,Self- and other supply for industry and contruction,2019,Cubic metres,6,Millions,6084.2,
751759453,Spain,Europe,Self- and other supply for industry and contruction,2020,Cubic metres,6,Millions,6080.3,
309225871,Spain,Europe,Self- and other supply for paper products,2000,Cubic metres,6,Millions,266.3,
566042315,Spain,Europe,Self- and other supply for paper products,2001,Cubic metres,6,Millions,279.7,
432598740,Spain,Europe,Self- and other supply for paper products,2002,Cubic metres,6,Millions,293.2,
285335337,Spain,Europe,Self- and other supply for paper products,2003,Cubic metres,6,Millions,281.4,
201568702,Spain,Europe,Self- and other supply for paper products,2004,Cubic metres,6,Millions,273.1,
549026839,Spain,Europe,Self- and other supply for paper products,2005,Cubic metres,6,Millions,200.1,
57909624,Spain,Europe,Self- and other supply for paper products,2006,Cubic metres,6,Millions,154.2,
312602555,Spain,Europe,Self- and other supply for paper products,2007,Cubic metres,6,Millions,142.3,
557125395,Spain,Europe,Self- and other supply for paper products,2008,Cubic metres,6,Millions,116.8,
141090164,Spain,Europe,Self- and other supply for paper products,2009,Cubic metres,6,Millions,118.2,
812759086,Spain,Europe,Self- and other supply for paper products,2010,Cubic metres,6,Millions,126.3,
252192555,Spain,Europe,Self- and other supply for paper products,2011,Cubic metres,6,Millions,125.1,
322478324,Spain,Europe,Self- and other supply for paper products,2012,Cubic metres,6,Millions,123.8,
547581560,Spain,Europe,Self- and other supply for paper products,2013,Cubic metres,6,Millions,127.5,
279966456,Spain,Europe,Self- and other supply for paper products,2014,Cubic metres,6,Millions,124.4,
806414633,Spain,Europe,Self- and other supply for paper products,2015,Cubic metres,6,Millions,128.2,
664838819,Spain,Europe,Self- and other supply for paper products,2016,Cubic metres,6,Millions,122.42,
19314571,Spain,Europe,Self- and other supply for paper products,2017,Cubic metres,6,Millions,115.7,
270891589,Spain,Europe,Self- and other supply for paper products,2018,Cubic metres,6,Millions,114.2,
174803957,Spain,Europe,Self- and other supply for paper products,2019,Cubic metres,6,Millions,108.2,
751759453,Spain,Europe,Self- and other supply for paper products,2020,Cubic metres,6,Millions,105.7,
309225871,Spain,Europe,"Self- and other supply for agriculture, fishing and forestry",2000,Cubic metres,6,Millions,19022.0,
566042315,Spain,Europe,"Self- and other supply for agriculture, fishing and forestry",2001,Cubic metres,6,Millions,18617.0,
432598740,Spain,Europe,"Self- and other supply for agriculture, fishing and forestry",2002,Cubic metres,6,Millions,19087.0,
285335337,Spain,Europe,"Self- and other supply for agriculture, fishing and forestry",2003,Cubic metres,6,Millions,19058.0,
201568702,Spain,Europe,"Self- and other supply for agriculture, fishing and forestry",2004,Cubic metres,6,Millions,18830.0,
549026839,Spain,Europe,"Self- and other supply for agriculture, fishing and forestry",2005,Cubic metres,6,Millions,17600.0,
57909624,Spain,Europe,"Self- and other supply for agriculture, fishing and forestry",2006,Cubic metres,6,Millions,16800.0,
312602555,Spain,Europe,"Self- and other supply for agriculture, fishing and forestry",2007,Cubic metres,6,Millions,17100.0,
557125395,Spain,Europe,"Self- and other supply for agriculture, fishing and forestry",2008,Cubic metres,6,Millions,16300.0,
141090164,Spain,Europe,"Self- and other supply for agriculture, fishing and forestry",2009,Cubic metres,6,Millions,16600.0,
812759086,Spain,Europe,"Self- and other supply for agriculture, fishing and forestry",2010,Cubic metres,6,Millions,17200.0,
252192555,Spain,Europe,"Self- and other supply for agriculture, fishing and forestry",2011,Cubic metres,6,Millions,16344.0,
322478324,Spain,Europe,"Self- and other supply for agriculture, fishing and forestry",2012,Cubic metres,6,Millions,15832.0,
547581560,Spain,Europe,"Self- and other supply for agriculture, fishing and forestry",2013,Cubic metres,6,Millions,14534.0,
279966456,Spain,Europe,"Self- and other supply for agriculture, fishing and forestry",2014,Cubic metres,6,Millions,15129.0,
806414633,Spain,Europe,"Self- and other supply for agriculture, fishing and forestry",2015,Cubic metres,6,Millions,14944.68,
664838819,Spain,Europe,"Self- and other supply for agriculture, fishing and forestry",2016,Cubic metres,6,Millions,14948.5,
19314571,Spain,Europe,"Self- and other supply for agriculture, fishing and forestry",2017,Cubic metres,6,Millions,15221.5,
270891589,Spain,Europe,"Self- and other supply for agriculture, fishing and forestry",2018,Cubic metres,6,Millions,15494.6,
174803957,Spain,Europe,"Self- and other supply for agriculture, fishing and forestry",2019,Cubic metres,6,Millions,15650.0,
751759453,Spain,Europe,"Self- and other supply for agriculture, fishing and forestry",2020,Cubic metres,6,Millions,15750.0,
309225871,Spain,Europe,Self- and other supply for textiles,2000,Cubic metres,6,Millions,112.3,
566042315,Spain,Europe,Self- and other supply for textiles,2001,Cubic metres,6,Millions,126.5,
432598740,Spain,Europe,Self- and other supply for textiles,2002,Cubic metres,6,Millions,133.4,
285335337,Spain,Europe,Self- and other supply for textiles,2003,Cubic metres,6,Millions,125.6,
201568702,Spain,Europe,Self- and other supply for textiles,2004,Cubic metres,6,Millions,119.3,
549026839,Spain,Europe,Self- and other supply for textiles,2005,Cubic metres,6,Millions,82.6,
57909624,Spain,Europe,Self- and other supply for textiles,2006,Cubic metres,6,Millions,38.9,
312602555,Spain,Europe,Self- and other supply for textiles,2007,Cubic metres,6,Millions,22.7,
557125395,Spain,Europe,Self- and other supply for textiles,2008,Cubic metres,6,Millions,11.7,
141090164,Spain,Europe,Self- and other supply for textiles,2009,Cubic metres,6,Millions,13.2,
812759086,Spain,Europe,Self- and other supply for textiles,2010,Cubic metres,6,Millions,16.1,
252192555,Spain,Europe,Self- and other supply for textiles,2011,Cubic metres,6,Millions,16.8,
322478324,Spain,Europe,Self- and other supply for textiles,2012,Cubic metres,6,Millions,17.4,
547581560,Spain,Europe,Self- and other supply for textiles,2013,Cubic metres,6,Millions,17.6,
279966456,Spain,Europe,Self- and other supply for textiles,2014,Cubic metres,6,Millions,16.4,
806414633,Spain,Europe,Self- and other supply for textiles,2015,Cubic metres,6,Millions,7.35,
664838819,Spain,Europe,Self- and other supply for textiles,2016,Cubic metres,6,Millions,8.54,
19314571,Spain,Europe,Self- and other supply for textiles,2017,Cubic metres,6,Millions,8.2,
270891589,Spain,Europe,Self- and other supply for textiles,2018,Cubic metres,6,Millions,7.6,
174803957,Spain,Europe,Self- and other supply for textiles,2019,Cubic metres,6,Millions,6.2,
751759453,Spain,Europe,Self- and other supply for textiles,2020,Cubic metres,6,Millions,5.1,
309225871,Spain,Europe,Self- and other supply for food processing industry,2000,Cubic metres,6,Millions,129.3,
566042315,Spain,Europe,Self- and other supply for food processing industry,2001,Cubic metres,6,Millions,125.5,
432598740,Spain,Europe,Self- and other supply for food processing industry,2002,Cubic metres,6,Millions,130.7,
285335337,Spain,Europe,Self- and other supply for food processing industry,2003,Cubic metres,6,Millions,123.6,
201568702,Spain,Europe,Self- and other supply for food processing industry,2004,Cubic metres,6,Millions,124.2,
549026839,Spain,Europe,Self- and other supply for food processing industry,2005,Cubic metres,6,Millions,170.3,
57909624,Spain,Europe,Self- and other supply for food processing industry,2006,Cubic metres,6,Millions,166.5,
312602555,Spain,Europe,Self- and other supply for food processing industry,2007,Cubic metres,6,Millions,126.6,
557125395,Spain,Europe,Self- and other supply for food processing industry,2008,Cubic metres,6,Millions,127.6,
141090164,Spain,Europe,Self- and other supply for food processing industry,2009,Cubic metres,6,Millions,125.2,
812759086,Spain,Europe,Self- and other supply for food processing industry,2010,Cubic metres,6,Millions,134.2,
252192555,Spain,Europe,Self- and other supply for food processing industry,2011,Cubic metres,6,Millions,128.4,
322478324,Spain,Europe,Self- and other supply for food processing industry,2012,Cubic metres,6,Millions,125.6,
547581560,Spain,Europe,Self- and other supply for food processing industry,2013,Cubic metres,6,Millions,118.7,
279966456,Spain,Europe,Self- and other supply for food processing industry,2014,Cubic metres,6,Millions,135.403,
806414633,Spain,Europe,Self- and other supply for food processing industry,2015,Cubic metres,6,Millions,122.4,
664838819,Spain,Europe,Self- and other supply for food processing industry,2016,Cubic metres,6,Millions,137.8,
19314571,Spain,Europe,Self- and other supply for food processing industry,2017,Cubic metres,6,Millions,132.5,
270891589,Spain,Europe,Self- and other supply for food processing industry,2018,Cubic metres,6,Millions,131.8,
174803957,Spain,Europe,Self- and other supply for food processing industry,2019,Cubic metres,6,Millions,125.0,
751759453,Spain,Europe,Self- and other supply for food processing industry,2020,Cubic metres,6,Millions,120.5,
309225871,Spain,Europe,Self- and other supply for total manufacturing,2000,Cubic metres,6,Millions,1416.5,
566042315,Spain,Europe,Self- and other supply for total manufacturing,2001,Cubic metres,6,Millions,1332.0,
432598740,Spain,Europe,Self- and other supply for total manufacturing,2002,Cubic metres,6,Millions,1414.4,
285335337,Spain,Europe,Self- and other supply for total manufacturing,2003,Cubic metres,6,Millions,1338.3,
201568702,Spain,Europe,Self- and other supply for total manufacturing,2004,Cubic metres,6,Millions,1260.0,
549026839,Spain,Europe,Self- and other supply for total manufacturing,2005,Cubic metres,6,Millions,1047.7,
57909624,Spain,Europe,Self- and other supply for total manufacturing,2006,Cubic metres,6,Millions,899.6,
312602555,Spain,Europe,Self- and other supply for total manufacturing,2007,Cubic metres,6,Millions,888.2,
557125395,Spain,Europe,Self- and other supply for total manufacturing,2008,Cubic metres,6,Millions,713.9,
141090164,Spain,Europe,Self- and other supply for total manufacturing,2009,Cubic metres,6,Millions,708.2,
812759086,Spain,Europe,Self- and other supply for total manufacturing,2010,Cubic metres,6,Millions,739.0,
252192555,Spain,Europe,Self- and other supply for total manufacturing,2011,Cubic metres,6,Millions,723.4,
322478324,Spain,Europe,Self- and other supply for total manufacturing,2012,Cubic metres,6,Millions,719.6,
547581560,Spain,Europe,Self- and other supply for total manufacturing,2013,Cubic metres,6,Millions,703.2,
279966456,Spain,Europe,Self- and other supply for total manufacturing,2014,Cubic metres,6,Millions,720.62,
806414633,Spain,Europe,Self- and other supply for total manufacturing,2015,Cubic metres,6,Millions,624.65,
664838819,Spain,Europe,Self- and other supply for total manufacturing,2016,Cubic metres,6,Millions,633.88,
19314571,Spain,Europe,Self- and other supply for total manufacturing,2017,Cubic metres,6,Millions,625.0,
270891589,Spain,Europe,Self- and other supply for total manufacturing,2018,Cubic metres,6,Millions,624.7,
174803957,Spain,Europe,Self- and other supply for total manufacturing,2019,Cubic metres,6,Millions,604.2,
751759453,Spain,Europe,Self- and other supply for total manufacturing,2020,Cubic metres,6,Millions,590.29,
320631702,Spain,Europe,Total gross abstraction. Desalinated water,1997,Cubic metres,6,Millions,95.0,
363722367,Spain,Europe,Total gross abstraction. Desalinated water,1998,Cubic metres,6,Millions,130.0,
413897603,Spain,Europe,Total gross abstraction. Desalinated water,1999,Cubic metres,6,Millions,175.0,
309225871,Spain,Europe,Total gross abstraction. Desalinated water,2000,Cubic metres,6,Millions,225.0,
566042315,Spain,Europe,Total gross abstraction. Desalinated water,2001,Cubic metres,6,Millions,271.0,
432598740,Spain,Europe,Total gross abstraction. Desalinated water,2002,Cubic metres,6,Millions,310.0,
285335337,Spain,Europe,Total gross abstraction. Desalinated water,2003,Cubic metres,6,Millions,325.0,
201568702,Spain,Europe,Total gross abstraction. Desalinated water,2004,Cubic metres,6,Millions,370.0,
549026839,Spain,Europe,Total gross abstraction. Desalinated water,2005,Cubic metres,6,Millions,231.0,
57909624,Spain,Europe,Total gross abstraction. Desalinated water,2006,Cubic metres,6,Millions,251.0,
312602555,Spain,Europe,Total gross abstraction. Desalinated water,2007,Cubic metres,6,Millions,279.0,
557125395,Spain,Europe,Total gross abstraction. Desalinated water,2008,Cubic metres,6,Millions,258.0,
141090164,Spain,Europe,Total gross abstraction. Desalinated water,2009,Cubic metres,6,Millions,293.0,
812759086,Spain,Europe,Total gross abstraction. Desalinated water,2010,Cubic metres,6,Millions,270.0,
252192555,Spain,Europe,Total gross abstraction. Desalinated water,2011,Cubic metres,6,Millions,342.0,
322478324,Spain,Europe,Total gross abstraction. Desalinated water,2012,Cubic metres,6,Millions,302.0,
547581560,Spain,Europe,Total gross abstraction. Desalinated water,2013,Cubic metres,6,Millions,340.0,
279966456,Spain,Europe,Total gross abstraction. Desalinated water,2014,Cubic metres,6,Millions,341.0,
806414633,Spain,Europe,Total gross abstraction. Desalinated water,2015,Cubic metres,6,Millions,351.0,
664838819,Spain,Europe,Total gross abstraction. Desalinated water,2016,Cubic metres,6,Millions,364.0,
19314571,Spain,Europe,Total gross abstraction. Desalinated water,2017,Cubic metres,6,Millions,395.0,
270891589,Spain,Europe,Total gross abstraction. Desalinated water,2018,Cubic metres,6,Millions,405.0,
174803957,Spain,Europe,Total gross abstraction. Desalinated water,2019,Cubic metres,6,Millions,495.8,
751759453,Spain,Europe,Total gross abstraction. Desalinated water,2020,Cubic metres,6,Millions,506.2,
320631702,Spain,Europe,Water abstraction for public water supply. Desalinated water,1997,Cubic metres,6,Millions,43.5,
363722367,Spain,Europe,Water abstraction for public water supply. Desalinated water,1998,Cubic metres,6,Millions,47.6,
413897603,Spain,Europe,Water abstraction for public water supply. Desalinated water,1999,Cubic metres,6,Millions,55.5,
309225871,Spain,Europe,Water abstraction for public water supply. Desalinated water,2000,Cubic metres,6,Millions,146.0,
566042315,Spain,Europe,Water abstraction for public water supply. Desalinated water,2001,Cubic metres,6,Millions,176.0,
432598740,Spain,Europe,Water abstraction for public water supply. Desalinated water,2002,Cubic metres,6,Millions,201.0,
285335337,Spain,Europe,Water abstraction for public water supply. Desalinated water,2003,Cubic metres,6,Millions,211.0,
201568702,Spain,Europe,Water abstraction for public water supply. Desalinated water,2004,Cubic metres,6,Millions,240.0,
549026839,Spain,Europe,Water abstraction for public water supply. Desalinated water,2005,Cubic metres,6,Millions,185.0,
57909624,Spain,Europe,Water abstraction for public water supply. Desalinated water,2006,Cubic metres,6,Millions,193.0,
312602555,Spain,Europe,Water abstraction for public water supply. Desalinated water,2007,Cubic metres,6,Millions,223.0,
